age,annual_income,education_years,work_experience_years,credit_score,loan_amount,loan_duration_months,interest_rate,debt_to_income_ratio,monthly_expenses,savings_balance,investment_balance,number_of_dependents,employment_stability_years,housing_status_score,marital_status_score,health_risk_index,insurance_coverage_score,spending_score,online_activity_score,device_usage_hours,location_risk_index,previous_default_count,financial_literacy_score,loan_default
38,39447.64417,14,17,715.0861259,38002.5885,36,14.26225202,0.8428226831,2479.865273,15155.7396,1162.837275,3,29,4,3,0.9688745291,3,100,21,1.732926595,0.103661479,1,63,0
22,72352.00784,13,3,651.9413761,27035.406,36,10.54816065,0.3399994251,3761.642654,40315.6232,29283.74601,3,25,4,2,0.8238030906,5,58,81,8.925925378,0.7038522868,0,42,0
49,53717.42647,15,13,650.5272205,13411.35098,60,15.37233403,0.7225770959,3448.490301,25656.78959,31842.77617,0,15,3,1,0.4979379386,2,52,91,10.6474693,0.7851555447,1,3,0
24,63455.24896,9,31,677.7708809,6468.324293,12,6.902966417,0.2648955196,777.6063547,0,7246.215098,1,25,1,3,0.1811621042,1,91,14,1.19181916,0.4881381768,1,57,0
36,54246.37712,18,20,620.5504101,9070.712869,36,11.15865175,0.8888152399,1486.133593,0,16341.1068,3,23,3,3,0.1167253225,3,43,60,1.926261663,0.5240103557,1,39,0
20,72929.48119,19,26,681.3650946,6891.0037,48,5.628065474,0.3699620206,3168.625709,7286.148914,32047.60182,4,8,1,1,0.2036738744,1,61,16,11.76365489,0.7974722983,0,20,0
29,38181.15421,14,15,626.1716447,31859.02896,24,6.325996011,0.1139847283,2007.546922,19833.51434,32127.93951,5,16,5,3,0.7703313878,3,47,2,1.877313141,0.618757401,0,97,0
47,57905.28761,8,31,536.8406466,31757.31046,36,3.54584884,0.5703457023,3417.499267,35707.4428,32371.81175,0,2,2,3,0.9576323746,1,86,69,2.542862022,0.1988370053,0,57,0
30,65973.24998,8,31,521.9178944,39734.4944,36,10.66943725,0.7601125671,1827.360051,5899.334183,17359.62283,1,16,3,3,0.07899028381,4,55,70,3.681918953,0.08291321454,1,42,0
55,49501.60231,17,35,680.4159208,23173.05144,24,14.6759922,0.7844461014,1461.572471,0,9089.765205,5,17,5,3,0.6412658719,4,88,68,7.107010694,0.7619989821,0,6,0
54,38207.97637,15,14,678.8398343,21531.30132,36,3.6135312,0.366004155,2053.627528,31154.28932,33067.16182,0,29,3,2,0.5413920889,4,48,37,5.939416696,0.5740202833,0,10,0
23,49379.74559,14,26,712.7174849,30739.03068,60,5.503745797,0.4473084229,1325.487691,9107.495919,6180.902322,4,14,1,1,0.4071058309,5,5,51,2.225436601,0.5730799652,1,4,0
50,42005.17634,10,21,669.6452235,31485.38308,24,3.203971235,0.1748887547,3067.980237,10598.77906,11855.93216,5,4,1,3,0.2659882924,3,40,49,4.025344094,0.9189826674,0,15,0
37,48852.53465,15,0,778.0109695,27176.77723,48,7.611233985,0.5959142888,922.8585551,25396.55274,18660.59941,2,13,4,2,0.9332888721,1,85,65,8.375763491,0.583976379,1,85,0
43,29929.90612,15,22,689.6062516,13986.07796,60,10.46477935,0.8203584765,823.3037495,6127.561838,18902.06268,0,11,1,3,0.2922951196,5,25,34,6.430558101,0.4803309082,0,24,0
23,67694.2323,8,14,681.1808049,32849.19488,60,11.5222252,0.1691632513,2325.911734,7591.881153,40009.62514,5,22,5,3,0.2832202701,2,70,36,9.456332604,0.8773031123,0,35,0
23,57691.46805,19,7,721.3996262,1000,36,15.81486255,0.5991197348,2633.176029,2404.290845,32758.42474,2,29,2,2,0.2306170514,5,82,22,8.161695701,0.4677172641,2,40,0
43,45961.48275,10,12,741.953552,4982.848542,24,13.86105796,0.1275513478,402.8024071,15819.83427,19216.66717,2,21,5,3,0.4736061713,5,23,75,1.843679838,0.5045024461,0,100,0
62,64271.59711,15,20,731.7843469,29183.86946,12,10.28246407,0.2445903399,3359.69483,20546.01961,28266.74566,4,26,2,2,0.8167458831,4,48,43,0.6605539042,0.1275468617,0,19,0
32,70068.75842,17,17,635.2093275,27560.02123,36,12.62539701,0.2409353589,1240.608768,32590.05572,29385.33062,0,29,1,3,0.9985165263,2,17,38,1.015610973,0.8111960605,0,86,0
22,48470.08052,11,39,771.53388,31636.38267,12,4.880871736,0.05007156022,1990.913065,25955.46128,33886.25774,0,27,1,3,0.5562673953,1,43,33,0.9030066615,0.7703975314,2,48,0
27,57734.99107,13,11,710.3964195,23711.50783,48,10.33166381,0.2386392041,2162.564947,7947.25865,0,2,20,1,3,0.08523145106,1,81,78,8.207165047,0.06239045111,0,40,0
36,60966.22023,11,28,639.7079123,21101.82413,12,13.16616831,0.08460600546,3977.659936,21443.77072,12189.57388,3,25,4,1,0.3107700934,5,41,7,5.792451163,0.05394483803,0,64,0
41,84572.03274,16,17,634.3783779,13212.79134,12,6.339201586,0.1028641895,3046.686435,6387.157798,13004.06491,1,23,2,3,0.1223749543,3,48,8,0.5513575109,0.9239303528,0,35,0
45,54159.14395,17,0,562.5883217,19222.5783,12,11.37604882,0.635407836,2552.22432,15186.66924,33854.1886,1,27,1,1,0.9370201198,4,76,82,10.64340899,0.6447167459,1,28,0
55,44972.995,13,1,674.5081976,36047.4737,12,17.16556242,0.5998716346,2468.384226,17929.56743,9158.558681,3,8,4,2,0.813981703,3,45,63,6.201753816,0.3992831337,1,37,0
46,63228.00284,17,12,698.4292779,21993.65232,12,5.706914207,0.2254037724,2736.646782,16975.84839,6554.52673,5,0,3,1,0.5429662356,2,32,84,11.42198283,0.04389867658,0,58,0
26,38358.26366,18,20,691.0344114,7865.497117,36,16.29267436,0.6517671381,3701.384598,26360.8129,8210.131793,2,19,3,1,0.1118362499,5,81,30,4.436271158,0.03584531873,2,70,0
50,76018.92058,17,33,711.8865613,32337.87447,24,10.81464126,0.2946242327,1385.586417,15579.8134,29129.49178,4,20,1,1,0.6908442548,1,9,39,2.999794991,0.09900856182,1,86,0
56,39457.97357,15,11,634.6244417,26375.62662,36,3.491885125,0.8274213747,2238.527469,21094.08974,24957.9324,3,13,1,1,0.007392817683,4,62,70,5.805492785,0.5488949447,0,26,0
33,42360.94934,16,31,584.317631,17521.19648,36,12.25790728,0.05175835137,3486.274029,26321.12408,11562.83983,3,4,2,3,0.8303944528,1,53,32,2.065151338,0.03705066446,1,59,0
19,51088.21079,10,35,760.4394334,16544.48827,48,13.36214208,0.8757427734,1360.472723,19809.68851,29071.88591,2,0,1,2,0.3550485712,2,43,91,8.53962057,0.4487836066,0,87,0
48,84503.58479,18,0,697.5623936,14322.58181,36,10.51552605,0.8799992687,3648.766797,9671.177368,50478.0723,3,23,4,3,0.7379735618,5,17,50,1.420578028,0.08989612894,1,3,0
29,77606.50323,13,32,662.4550231,26315.85623,48,3.009756624,0.1447301958,1622.706787,0,12253.39239,2,6,5,3,0.1425544326,2,23,91,1.557457287,0.7953778647,0,70,0
38,69130.27757,18,1,691.3945416,13962.27642,48,12.17204958,0.7469579429,1492.249171,21798.90403,1657.998689,2,3,5,1,0.3514491272,2,90,24,3.600959461,0.9885794823,0,86,0
28,77787.0873,16,21,705.4676029,26841.02161,36,17.75365597,0.1400981039,2290.987223,15752.85925,10650.54663,0,7,5,2,0.9397401493,4,81,64,6.659955715,0.5066956764,0,46,0
60,45349.81459,16,8,679.6659691,38337.49188,48,3.979638785,0.4529238482,3384.867488,32552.12689,54648.88809,2,27,1,1,0.2605996802,1,44,81,1.316760243,0.8651759781,0,16,0
57,43961.2168,19,16,658.0471375,16792.11304,60,12.25159298,0.2251312877,2561.92166,22162.1651,25417.79698,4,19,2,2,0.1986302885,3,19,32,5.055952026,0.2118252421,2,19,0
29,69899.78652,10,15,663.3449092,1000,48,6.512945467,0.7458440723,2282.735022,24374.8974,20751.1969,3,11,5,3,0.7560961201,2,69,27,0.605996905,0.6222494569,0,10,0
62,39398.63631,14,31,609.2197823,46557.46524,60,16.31251635,0.5341323817,2595.185129,11244.08793,40497.26738,5,28,5,2,0.6565100741,3,31,44,0.5970309515,0.8655761174,0,13,0
38,62990.23734,15,29,751.7620762,39362.05449,24,8.947260848,0.6874292451,2246.724809,6180.099794,24732.72232,1,5,4,1,0.2505088298,3,20,30,9.903292425,0.6704151066,0,30,0
31,32620.3521,14,9,665.4054855,20433.2745,48,15.22028703,0.7665082152,2914.650249,12370.64614,0,0,17,5,2,0.8822304382,1,33,16,10.3695696,0.9287878374,1,73,0
37,81376.98009,19,35,590.4036614,15803.4005,36,16.4713737,0.4591847045,2059.971256,10563.58139,15351.49879,4,24,1,1,0.6508831708,1,31,90,10.88420473,0.4287560955,0,84,0
18,39368.73937,15,10,645.0469523,19830.90116,48,8.080287085,0.6384661292,2995.865033,0,0,1,1,1,3,0.7850862048,3,99,13,9.968715648,0.9439475011,1,43,0
34,43044.25506,14,24,695.2577232,2745.158158,24,7.377181048,0.7612172362,2699.300583,30472.82827,31552.88152,5,11,1,2,0.1269742439,4,26,7,7.039023878,0.980147499,1,27,0
46,51462.4311,19,18,747.1889163,30160.88202,24,17.8287189,0.4391025699,1701.842642,1203.378804,20475.2097,1,4,1,2,0.6143328042,4,42,20,1.488514361,0.5167451042,1,37,0
35,91976.2851,15,37,773.0204082,37677.00299,36,5.843457576,0.416345808,1919.881431,23204.8183,37692.84644,5,14,1,3,0.3933284774,3,11,45,6.128526251,0.7690765622,0,86,0
26,54232.28783,16,36,690.1238268,11937.71751,48,9.482484594,0.08093870697,2636.098693,4353.745974,25583.75444,4,27,1,1,0.3692830044,1,71,58,2.256982177,0.8451781493,0,34,0
20,49009.73193,14,12,605.9401682,12783.03655,12,7.083655024,0.7530501036,1071.047806,29184.84297,52894.49086,1,11,1,3,0.1610144775,1,47,93,9.599652706,0.0806537281,2,93,0
54,80931.13963,11,27,653.9046742,6021.24655,24,15.54186766,0.7687648869,2820.361632,16369.4193,8472.170388,0,9,5,2,0.369808422,5,89,47,8.663030708,0.2800344544,0,21,0
23,63830.3996,13,2,704.579988,16387.96157,12,11.69492185,0.231570812,2303.71572,18791.12275,14501.37223,3,13,3,3,0.6324119555,5,96,57,7.499497388,0.02740464448,0,57,0
61,69973.91503,14,7,603.3139963,23565.12901,12,13.26553615,0.3395001353,1232.393083,3552.286191,16501.68794,2,12,1,3,0.2509294753,4,49,42,9.405028324,0.1421158529,0,50,0
51,53548.83249,12,27,647.6643372,38764.03482,60,16.5040451,0.8706966863,2051.511243,22344.33473,15875.00088,0,12,5,3,0.2969355978,1,30,77,4.681878512,0.3904096372,1,33,0
18,67101.54106,9,15,727.916245,9832.873426,48,7.709458716,0.337798181,1790.365005,358.7648959,28256.24456,0,27,3,2,0.7247994074,4,7,54,4.940384859,0.6878987153,0,32,0
32,27033.54555,12,15,735.0910362,15620.02921,60,11.7883135,0.4157639738,3754.750989,15093.27942,32675.18536,2,4,2,2,0.9795950686,2,81,69,1.201622506,0.165607953,1,53,0
59,84990.244,17,28,687.8543358,12904.53356,24,6.265727697,0.4204632088,2860.751258,17307.12206,23259.09836,0,7,2,1,0.3866734705,4,30,9,8.31055413,0.1755714498,0,84,0
24,61035.69294,16,12,672.168532,17216.9492,48,14.98272005,0.7580068469,4246.995275,7307.921825,24707.24296,0,17,4,1,0.02314647357,4,5,51,5.555113539,0.9573130523,3,46,0
49,53530.60763,8,8,717.062424,43420.05321,60,4.925705967,0.8450166626,2215.360776,21215.694,32274.761,4,12,4,1,0.1791868403,4,59,53,3.600794245,0.499532302,0,72,0
31,54528.38638,9,30,709.1895763,17806.75954,24,11.20602889,0.4981599288,3245.067544,13795.77446,17280.25091,5,26,1,2,0.7281419611,1,18,80,3.317254222,0.827003054,0,77,0
22,35990.18216,11,26,677.0604881,22464.56923,36,3.928591792,0.6589524702,1821.25074,2948.097372,20911.12218,4,29,3,2,0.3847008073,4,49,29,9.685888478,0.8772768485,2,56,0
27,42084.23396,12,6,779.3976341,21190.4618,12,5.450424198,0.4082687651,1674.894817,27820.64711,47768.75528,1,29,2,3,0.1031262423,5,56,8,7.185880345,0.3909780034,0,1,0
30,66722.92381,18,5,580.4668483,9445.779012,48,10.81455059,0.1630263582,2290.614008,17835.64978,34459.59085,3,4,5,1,0.6582912868,1,88,97,5.22067209,0.9953370458,0,4,0
21,58614.61898,19,25,723.9036024,16100.4109,48,5.020581175,0.6498948943,2612.110546,7231.055781,2575.243789,0,17,4,2,0.1352397615,1,38,1,0.5249632745,0.6494250394,2,22,0
19,68812.96225,11,39,649.0134617,13344.09492,12,7.256244361,0.777514151,2530.420752,22268.82554,5769.067124,4,26,1,1,0.09790063494,2,83,39,10.12394726,0.8131923466,1,99,0
43,57957.29188,12,37,578.6430423,24331.19569,36,7.287558683,0.6295980274,2350.571988,3113.375582,15413.31675,5,23,3,1,0.6515961772,1,97,32,8.039696236,0.716173261,1,91,0
59,59156.70853,19,15,671.7526509,25189.32798,24,10.70647844,0.4447010131,3285.236598,31213.30134,28252.16724,4,26,3,1,0.2903691046,1,43,93,3.28162193,0.9466934892,2,75,0
46,56617.69027,12,22,616.9973788,33185.06408,12,17.86790433,0.6821047555,2994.40083,35364.82578,7527.442179,3,10,4,1,0.8986442214,3,17,50,6.278845622,0.4589193129,0,49,0
32,31966.392,16,15,664.3237483,37860.60965,12,15.64081895,0.6391524395,2531.250991,23541.11385,14495.88539,5,23,1,3,0.3490931282,4,76,62,7.764224631,0.8379001671,2,23,0
53,46171.68615,9,15,630.7774975,23499.42823,48,5.065594143,0.6811725713,2712.816072,23593.47834,39463.59808,2,15,4,3,0.5425448879,3,30,37,9.7026792,0.05647429619,1,30,0
54,44499.32198,19,36,746.1924596,45960.03051,48,13.0717282,0.7834164263,772.3088552,24216.37655,0,4,8,1,2,0.5007501288,2,5,26,4.504690582,0.6672877229,1,73,0
59,71413.90652,13,16,666.1876718,13689.86606,24,12.5422138,0.1097264934,3516.944236,28729.79036,13743.41628,4,9,1,2,0.2768077448,4,92,93,8.167784745,0.8538879411,0,69,0
59,81172.34319,12,13,683.7606105,16394.80653,12,6.030103587,0.6818000102,2920.166678,25959.66496,40340.78424,5,29,5,2,0.5778260136,1,55,67,1.244175154,0.7133703143,1,57,0
29,65663.61903,14,22,825.6208955,30771.01746,12,3.453628306,0.23894229,3389.566172,13876.04457,22254.25508,5,26,4,1,0.2226127948,2,28,97,3.561415618,0.04299085911,0,57,0
46,59493.57304,11,20,624.2565085,33252.7471,48,7.106202778,0.2630365991,3967.581774,33440.23626,17667.19848,4,20,3,3,0.1610680078,5,60,56,6.575162722,0.1782281336,1,74,0
62,72665.78227,9,30,695.0111632,13637.4631,60,17.62676558,0.6704906214,3114.076446,0,0,1,13,1,3,0.17950045,3,2,47,9.338676286,0.1774808809,0,18,0
29,16672.0545,11,11,690.1342594,8259.795663,12,7.813578225,0.3774177701,2131.162322,0,20746.78073,5,23,4,2,0.5454267665,1,34,15,10.2825429,0.1861791032,0,29,0
64,48242.47549,18,32,709.8592309,12388.68365,36,13.29379018,0.7638967703,3425.770974,8639.906007,19259.35402,4,1,3,3,0.2075034831,1,100,2,6.780597884,0.3609466425,1,68,0
42,69965.02464,10,7,728.9694246,19232.15126,24,11.53656772,0.1233579064,1991.368972,23122.59731,24382.37638,0,27,5,3,0.6979992695,3,69,48,7.900944102,0.09719539679,1,54,0
58,46258.08435,8,2,732.1488344,46647.46451,36,4.748175979,0.896422674,2658.319387,18815.62669,30356.34243,0,22,2,3,0.2485838063,3,84,83,9.55956711,0.03007118532,1,38,0
21,66824.65973,15,11,576.9405698,35543.47592,12,3.673699518,0.2644939077,1882.303528,17680.23964,9265.104342,0,2,4,1,0.6910062256,3,23,83,7.21415569,0.17036228,0,2,0
59,48838.3057,17,16,623.238107,23586.10779,60,13.10958053,0.2467448257,2185.169901,8522.4519,28333.94002,3,18,3,1,0.08376024155,5,66,52,11.53740223,0.3700160398,0,22,0
42,53808.71555,13,36,708.9926934,35679.13547,12,5.094717031,0.1260493015,1694.926871,15846.43778,14785.58227,5,18,2,3,0.4033699985,3,90,2,10.07410412,0.7642275199,0,57,0
41,56566.64384,9,16,766.0247212,25527.18937,60,7.806733344,0.6046136711,4101.430536,22396.70284,24019.50888,4,9,1,3,0.1958623242,3,1,24,11.80726084,0.4812104459,1,12,0
35,61253.54374,15,33,635.5171396,1000,24,4.162910269,0.739843814,2184.536124,3159.22441,11489.98799,3,4,3,3,0.4179502998,2,71,62,10.29719751,0.3516370984,0,17,0
22,44394.85881,12,20,733.5942828,47108.67867,48,17.90287358,0.8986748646,1621.647027,26397.32714,3064.838941,1,19,2,1,0.7284846254,5,64,9,0.9372152457,0.7680368949,1,19,0
25,87336.32175,12,39,684.045548,22083.39536,48,16.21303471,0.7014181642,3083.535079,20822.15931,14501.81099,4,18,3,2,0.7659324018,4,71,6,6.034337978,0.9804020003,1,38,0
58,59306.1269,8,9,710.5495589,35444.81071,36,5.631416318,0.7711557878,3028.228392,0,14033.41536,2,1,4,2,0.9420490406,1,55,56,2.815261897,0.03914249336,0,89,0
35,82416.62001,19,3,656.2865317,40417.73194,48,14.46750092,0.3238264939,3406.004642,0,12926.6543,0,16,1,2,0.070883071,1,98,65,3.562588265,0.2932843617,0,21,0
34,63622.01792,10,32,602.874815,18939.00554,60,13.46234927,0.7394794496,2925.323205,1888.96234,25903.26896,4,28,3,2,0.3090434568,2,46,22,6.345594291,0.7758102135,0,20,0
19,67051.83409,8,20,665.3138999,29973.63479,12,12.14455419,0.1054242091,1598.753917,11004.66426,48018.11973,3,10,4,1,0.08923494968,2,67,49,8.406471161,0.7520519866,0,51,0
48,73760.44734,11,9,706.3639429,32483.10243,24,16.4740604,0.5606999309,3982.425194,14471.42791,37574.70824,2,24,1,2,0.2842875805,3,12,39,5.496311854,0.005064611374,0,94,0
22,65728.28443,14,22,617.0476788,13824.44666,48,3.517864079,0.4775626823,2535.580737,29241.85257,31602.74608,2,28,2,2,0.08638181085,3,97,90,4.116597873,0.6180889431,0,8,0
22,61986.77534,10,20,691.0355474,26686.82185,48,6.38990244,0.1531110204,1941.055945,48678.19145,6344.788689,5,17,3,1,0.3758258429,5,56,45,6.544564487,0.1738525288,0,80,0
55,44085.59473,9,9,622.4781176,12475.06511,60,14.92244332,0.5491311224,2775.790104,28672.52422,2330.543994,0,7,2,3,0.632619364,3,67,51,10.20785616,0.5515177013,2,89,0
27,39727.67639,11,15,685.1478295,34396.3235,12,5.494920698,0.3963658088,2966.374056,634.6202457,32009.16464,4,0,3,3,0.2289991807,1,37,12,7.569005575,0.185806472,1,78,0
22,58901.53558,9,28,692.5775721,36888.30636,12,8.09200611,0.07705772879,3124.724286,11870.27604,47647.20382,3,13,4,1,0.5356975554,4,67,74,6.052156921,0.4380558842,0,73,0
51,62840.08083,18,23,624.60969,37522.74569,12,4.600975375,0.6376688615,2734.835185,28533.07101,27382.21468,0,22,2,2,0.4402525241,2,23,76,0.9040268684,0.3747041298,0,24,0
28,52922.96924,13,6,738.3868603,28094.60262,60,13.69101336,0.05873099441,3301.826159,12786.22825,5250.791461,2,1,1,2,0.4206550526,5,94,23,7.226034582,0.1662281211,0,62,0
61,32412.1077,13,25,643.5214831,32058.53239,24,11.94318625,0.2365500723,4241.223398,13526.93247,26859.553,1,28,5,2,0.07376010857,4,38,11,7.979880938,0.808911785,0,45,0
43,54661.45828,18,35,674.5020418,27195.13786,48,8.791215878,0.4381464901,2796.389496,23338.1116,42089.70844,5,23,5,3,0.01057868124,4,77,6,2.044052648,0.1365450488,1,6,0
44,87356.19395,17,13,675.8526059,13922.51513,12,15.61030437,0.3765861832,1685.93618,22581.36436,0,4,21,4,3,0.8412882186,2,87,74,1.649888397,0.5754021684,1,6,0
49,76588.35886,11,19,724.45185,22297.32435,36,12.43022346,0.1389544156,3014.828071,15633.46584,20016.02294,0,11,3,1,0.6728616976,3,85,75,11.02640851,0.688801245,0,8,0
32,60774.10039,19,14,649.13228,15803.32232,12,16.81846552,0.8305595661,2661.00344,10651.65778,0,0,9,4,2,0.4529740046,1,1,65,6.652625275,0.8130073329,0,22,0
45,68148.51425,12,11,651.7832448,19791.60475,60,10.25364867,0.7528555049,3944.309787,13753.24528,0,1,26,2,3,0.8337672757,1,49,99,9.632600593,0.7813858232,1,59,0
20,105540.8476,12,6,776.9378104,40511.14271,60,6.692549608,0.546180393,1775.171537,15677.8835,360.7179479,5,25,4,2,0.4043820531,1,17,45,5.634080114,0.8324664533,1,7,0
45,54868.82629,10,32,759.3865217,21133.82436,24,4.787087521,0.249119979,2111.548757,6043.793126,0,0,7,1,3,0.5654220052,4,32,6,0.8286838658,0.9478551324,0,21,0
42,84106.65062,19,35,707.3628829,22402.08424,60,16.50690583,0.6044212133,2708.001301,19875.24318,4565.23389,2,24,5,1,0.3027206071,4,33,97,2.034931581,0.7829985636,0,85,0
18,74170.26118,19,12,802.5039732,20221.92493,24,14.78076355,0.3433777569,3685.111901,629.3831633,0,3,17,3,1,0.6822061944,2,81,18,4.269082407,0.6084524857,0,66,0
52,67599.94018,12,3,563.6690813,28431.53054,24,6.18386619,0.1883343615,888.2986351,27289.64729,21166.85342,1,6,3,1,0.5995023554,3,7,82,9.500159871,0.04670554925,0,27,0
50,63573.68976,8,28,666.1449052,47261.99639,24,8.1784381,0.1744864714,1854.901828,27796.63717,38347.37148,0,24,5,1,0.1356993242,4,19,97,3.368944431,0.07966295401,1,14,0
23,35236.49793,10,0,710.3050406,22648.91113,24,15.02768075,0.2008382546,2687.534467,9172.834633,18747.0111,0,9,1,1,0.8183571135,5,55,49,4.153510546,0.9370765002,2,89,0
30,53276.93406,18,31,796.6961466,19269.89729,60,8.572728393,0.3818543578,2363.322111,21605.21417,16575.05783,4,1,4,2,0.3975348144,5,21,32,3.452597226,0.5653503942,0,64,0
42,26701.46817,13,34,729.8421123,21273.65423,36,10.98043212,0.3073616469,3442.726801,21926.98793,11904.47743,0,24,1,1,0.004976014259,4,41,9,4.88997815,0.0526227024,1,23,0
59,52859.3574,10,9,628.3198356,27138.3987,48,7.025549902,0.8300971834,2008.870923,26666.76212,37374.23349,0,8,4,1,0.0732805519,3,26,1,8.041124857,0.5268564525,0,44,0
42,91038.54702,9,26,751.3076185,44450.22097,60,3.616320411,0.5100291169,722.7448142,16663.73798,5460.598758,0,12,1,3,0.3414537612,5,46,78,10.11059593,0.3743200064,3,28,0
52,74746.55514,8,28,672.9170276,24807.20934,24,15.4280241,0.1126867418,3394.60037,18171.61892,39610.43367,3,16,3,2,0.9407866779,4,74,45,2.6410009,0.7252278223,0,63,0
64,66086.1381,12,28,636.0372694,9314.96008,24,9.730601657,0.8923006892,1637.56085,20026.13902,9220.303919,4,1,1,2,0.5325179062,4,30,61,11.88052935,0.09122014047,0,40,0
28,78301.00145,13,22,610.8652582,22876.87623,12,14.18367605,0.3584961874,2532.583058,29821.77616,9367.095294,1,24,1,2,0.989439842,2,6,89,6.404810228,0.5887400102,1,53,0
40,66989.20988,12,37,717.5718154,13351.69028,48,9.110326369,0.1269134361,2265.859123,0,11068.41026,4,21,4,3,0.2288087415,2,63,20,4.747816557,0.8654648131,1,63,0
27,55854.92122,16,35,644.0325395,37345.36592,12,14.33206166,0.1229740721,4766.926627,12157.22583,17658.5015,2,0,3,1,0.5638415462,2,6,13,9.988716264,0.9516307529,0,74,0
54,44765.28415,15,36,657.1649618,44745.3352,12,17.80893851,0.8237229237,3744.32729,22503.80609,13869.0986,0,6,2,2,0.2555178677,4,62,24,11.51317712,0.4641169747,1,16,0
54,50395.8913,10,0,692.8113455,28904.97432,12,3.424462984,0.5554330209,2362.125458,25808.50344,20511.73538,1,12,2,2,0.3132509861,4,60,59,10.54053274,0.7515960215,1,50,0
33,38236.90654,8,18,635.6149197,40010.589,36,16.29778184,0.7871897381,2788.204472,2897.396128,17755.32518,4,16,4,1,0.6051313682,3,22,29,3.857884052,0.8918731528,0,38,0
31,41684.10819,16,11,680.0840306,35524.85153,60,8.234006303,0.1062107477,3870.288755,2688.397375,0,0,28,3,2,0.8137698628,5,87,4,11.07749184,0.096700988,2,87,0
26,32065.52609,13,30,671.8946678,17762.61128,24,5.283706342,0.6596788996,2044.216594,16286.60523,28190.42869,1,25,4,2,0.09054636316,2,60,48,11.38734605,0.2114704671,0,90,0
